path,bucket,proposed_owner,topic,basis,reason,resolution
tests/unit/core/landscape/repository_integration/test_pass_through_violation_persists.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_query_payload_corruption.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_recorder_artifacts.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_recorder_batches.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_recorder_calls.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_recorder_contracts.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_recorder_errors.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_recorder_grades.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_recorder_node_states.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_recorder_nodes.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_recorder_queries.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_recorder_row_data.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_recorder_runs.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_recorder_tokens.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_routing_reason_atomicity.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_schema_config_mode_serialization_roundtrip.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_sink_required_fields_serialization_roundtrip.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_source_guaranteed_fields_serialization_roundtrip.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_sqlcipher_pipeline.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/repository_integration/test_tier1_integrity.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_aggregation_result_receipt.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_audit_export_read_model.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_audit_export_snapshot_schema.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_audit_export_snapshots.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_barrier_restore_read_model.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_batch_recording.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_call_recording.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_coalesce_effects.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_coordination_fence_constructs.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_data_flow_live_buffered_outcomes.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_data_flow_nan_rejection.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_data_flow_repository.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_database_clock.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_database_clock_authority.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_database_compatibility_guards.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_database_ops.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_database_ports.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_database_pragma_probe.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_database_schema_probe.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_database_sqlcipher.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_effect_linked_artifacts.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_error_recording.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_error_serialization_dispatch.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_evict_worker_housekeeping.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_execution_repository.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_exporter.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_exporter_lineage_records.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_factory.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_finalize_follower_departure.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_formatters.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_graph_audit_config_boundary.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_graph_recording.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_group_losses_schema.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_journal.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_leader_fence_stale_token.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_lineage.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_load_lineage_paths.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_model_loaders.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_models_enums.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_models_mutation_gaps.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_node_state_recording.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_pragma_discipline.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_preflight_recording.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_public_api.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_query_methods.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_record_buffered_outcome_guarded.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_recorder_store_payload.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_reproducibility.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_routing_group_authority.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_row_data.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_run_coordination_liveness.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_run_coordination_repository.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_run_coordination_schema.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_run_finalization_abandonment.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_run_lifecycle_repository.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_run_recording.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_runs_table_audit_story_columns.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_scheduler_barrier_blocked_at.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_scheduler_events.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_scheduler_fencing.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_scheduler_lease_recovery_races.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_scheduler_membership_eviction_serialization.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_scheduler_pending_sink_claim.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_scheduler_queue_contract.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_scheduler_repository_adopt_barrier_item.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_scheduler_repository_complete_barrier.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_scheduler_repository_group_losses.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_scheduler_repository_tier1_engine.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_schema.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_schema_epoch_and_required_columns.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_sink_effect_export.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_sink_effect_finalization.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_sink_effect_identity.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_sink_effect_lifecycle.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_sink_effect_reservation.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_sink_effect_result_derived_reconcile.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_sink_effect_schema.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_source_file_hash.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_state_engine_forbidden_paths.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_state_engine_read_model_truth_tables.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_token_ownership_run_scope.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_token_recording.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_token_work_items_lease_owner_check.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_validation_error_noncanonical.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_where_exactness_consolidated.py,mine,mine,T01,B01,R01,X01
tests/unit/core/landscape/test_write_intent_begin.py,mine,mine,T01,B01,R01,X01
tests/unit/core/rate_limit/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/core/rate_limit/test_limiter.py,mine,mine,T01,B01,R01,X01
tests/unit/core/rate_limit/test_registry.py,mine,mine,T01,B01,R01,X01
tests/unit/core/retention/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/core/retention/test_purge.py,mine,mine,T01,B01,R01,X01
tests/unit/core/security/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/core/security/test_config_secrets.py,mine,mine,T01,B01,R01,X01
tests/unit/core/security/test_database_url_query_credentials.py,mine,mine,T01,B01,R01,X01
tests/unit/core/security/test_fingerprint.py,mine,mine,T01,B01,R01,X01
tests/unit/core/security/test_secret_loader.py,mine,mine,T01,B01,R01,X01
tests/unit/core/security/test_security_facade.py,mine,mine,T01,B01,R01,X01
tests/unit/core/security/test_url.py,mine,mine,T01,B01,R01,X01
tests/unit/core/security/test_web_ssrf_network_failures.py,mine,mine,T01,B01,R01,X01
tests/unit/core/security/test_webhook_url_fragment_sanitization.py,mine,mine,T01,B01,R01,X01
tests/unit/core/security/test_webhook_url_path_sanitization.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_audit_export_config.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_audit_export_content_store.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_blobs_inline.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_canonical.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_canonical_mutation_gaps.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_clock_contracts.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_config.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_config_aggregation.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_config_alignment.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_config_collectors_scopes.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_config_name_uniqueness.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_config_reserved_connection_names.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_config_single_rejected.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_connection_name_validation.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_count_ready_in_set.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_dag.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_dag_branch_transforms.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_dag_coalesce_optionality.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_dag_contract_validation.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_dag_divert_coalesce.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_dag_gate_guarantee_propagation.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_dag_integrity_guards.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_dag_queue_guarantee_propagation.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_dag_registry.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_dag_row_union.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_dag_row_union_guarantee_propagation.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_dag_schema_propagation.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_dependency_config.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_edge_validation.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_events.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_explicit_sink_routing_safeguards.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_identifiers.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_ids.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_llm_profile_catalog.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_logging.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_multi_source_foundation.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_operations.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_payload_store.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_preflight_contract_boundary.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_regex_worker.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_resolve_secret_refs.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_row_union_config.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_schema_identity.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_schema_shape.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_secrets_config.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_sink_settings_on_write_failure.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_template_extraction_dual.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_templates.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_token_outcomes.py,mine,mine,T01,B01,R01,X01
tests/unit/core/test_url_validation.py,mine,mine,T01,B01,R01,X01
tests/unit/deployment/test_aws_ecs_observability_contract.py,mine,mine,T01,B01,R01,X01
tests/unit/deployment/test_aws_ecs_scenario_c_iam.py,mine,mine,T01,B01,R01,X01
tests/unit/deployment/test_aws_ecs_terraform_package.py,mine,mine,T01,B01,R01,X01
tests/unit/deployment/test_aws_iam_policy_oracles.py,mine,mine,T01,B01,R01,X01
tests/unit/deployment/test_azure_container_apps_bundle.py,mine,mine,T01,B01,R01,X01
tests/unit/deployment/test_compose_bundle.py,mine,mine,T01,B01,R01,X01
tests/unit/deployment/test_database_bootstrap_ingress.py,mine,mine,T01,B01,R01,X01
tests/unit/deployment/test_deploy_ignore_policy.py,deconflict,mine,T16,B03,R07,X16
tests/unit/deployment/test_linux_systemd_bundle.py,mine,mine,T01,B01,R01,X01
tests/unit/deployment/test_validate_ecs_run_task.py,mine,mine,T01,B01,R01,X01
tests/unit/deployment/test_verify_iam_policy_actions.py,mine,mine,T01,B01,R01,X01
tests/unit/deployment/test_verify_terraform_profiles.py,mine,mine,T01,B01,R01,X01
tests/unit/deployment/test_web_settings_exports_resolve.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_adr_public_integrity.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_agent_docs_privacy.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_aws_ecs_cold_install_docs.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_bug_report_sanitization.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_changelog_release_links.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_community_health_entrypoints.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_composer_capability_docs.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_composer_tools_reference.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_composer_training_source_contract.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_deleted_ci_script_references.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_deployment_platform_docs.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_docker_guide_release_examples.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_elspeth_design_skill.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_elspeth_lints_protocol_docs.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_examples_readme_index.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_project_agent_guidance.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_prompt_guide_provenance.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_public_release_docs.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_readme_release_surface.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_redaction_policy_guide.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_release_version_surfaces.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_resume_recovery_docs.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_sink_effect_recovery_docs.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_staging_session_recreation_policy.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_token_outcome_contract_docs.py,mine,mine,T01,B01,R01,X01
tests/unit/docs/test_tutorial_reliability_harness_plan.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/conftest.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/fixtures/fingerprint_baseline.json,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/rules/trust_boundary/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/rules/trust_boundary/test_allowlist_escape.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/rules/trust_boundary/test_nonliteral_cross_rule_redundancy.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/rules/trust_boundary/test_scope_rule.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/rules/trust_boundary/test_shared.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/rules/trust_boundary/test_tests_rule.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/rules/trust_boundary/test_tier_rule.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_adapter_method_budget_rule.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_all_rule_fixtures.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_allowlist_budget.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_allowlist_dir_cli.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_allowlist_judge_metadata_integrity.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_allowlist_loader_unification.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_allowlist_match_binding.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_allowlist_scope_fallback.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_allowlist_similarity.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_allowlist_yaml_roundtrip_contract.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_ast_walker.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_atomic_io.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_audit_evidence_rules.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_bundle_verify.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_cli_migrate_judge_scope.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_cli_rekey.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_cli_sign_bundle.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_codex_judge_tools.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_composer_rules.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_contract_invariants_rules.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_contract_manifest_rule.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_core_smoke.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_cwe_metadata.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_emitters.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_execution_service_r6_explicit_results.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_finding_scope_depth.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_finding_scope_fingerprint.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_fixture_harness.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_fixture_harness_isolation.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_immutability_rules.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_judge_agent_transport.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_judge_codex_transport.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_judge_coverage.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_judge_decorator_integration.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_judge_mcp_server.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_judge_quality.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_judge_signature_diagnosis.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_judge_tools.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_justify.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_manifest_inventory_rules.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_masquerade_gate.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_meta_ci_never_signs.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_meta_no_new_bespoke_cicd_enforcer.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_options_metadata_rule.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_override_rate.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_per_file_blanket_ratchet.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_plugin_contract_rules.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_portable_sqlite_insert_rule.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_pre_commit_triggers.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_protocols.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_python_file_walker_authority.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_reaudit.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_reaudit_multi_rule.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_reaudit_sidecar.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_review_bundle.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_review_bundle_path_containment.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_rotate_exclude_judge_gated.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_rotate_tier_model.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_scope_fingerprint.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_session_engine_factory_rule.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_source_excerpt_security.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_source_snapshot.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_stable_ast_dump.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_strict_json.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_tier_model_corpus.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_tier_model_decorator_suppression.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_tier_model_getattr_static_aliases.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_tier_model_named_boundary_map.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_tier_model_scope_fallback_match.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_tier_model_target_census.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_trust_boundary_diff.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_trust_tier_dump_edges.py,mine,mine,T01,B01,R01,X01
tests/unit/elspeth_lints/test_trust_tier_model_rule.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/conftest.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_accumulate_diverted.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_adr030_follower_teardown.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_aggregation.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_audit_export_lineage_lock.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_ceremony_safe_flush.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_checkpoint_interrupted_edge.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_checkpoint_leader_fence_guard.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_cleanup_failure_ceremony.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_collector_wiring_groundwork.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_export.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_failed_ceremony_tier1.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_finalize_source_iteration.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_follower_processor.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_follower_span_wiring.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_graceful_shutdown.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_graph_wiring.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_idle_timeout_pump.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_init.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_join_run_admission.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_landscape_registration.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_leader_drain_collector_fixpoint.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_leader_follower_drain.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_orchestrator_catalog_snapshot_invariant.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_outcomes.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_pending_sink_grouping.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_phase_error_masking.py,mine,mine,T01,B01,R01,X01
